player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag,adv_phase,adv_risk_tag,adv_modifier,adv_confidence,adjusted_prediction,actual_result
Angel Reese,Pts+Rebs+Asts,24.5,25.8,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.639859,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,26.3,28.7
Kiki Iriafen,Points,12.5,13.8,0.0,0.5,GOOD,iriafki01w,2025-06-17T11:02:52.783885,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,13.1,11.7
Sonia Citron,Points,11.5,12.8,0.0,0.5,GOOD,citroso01w,2025-06-17T11:02:52.811164,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.033,0.5,13.2,11.0
Ezi Magbegor,Points,9.5,8.2,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.904196,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.9,10.1
Azura Stevens,Rebounds,8.0,9.3,0.0,0.5,GOOD,steveaz01w,2025-06-17T11:02:52.929878,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,8.8,5.5
Paige Bueckers,Assists,7.5,6.12,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.440863,1.38,1.38,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,11.0
Caitlin Clark,Points,22.5,21.1,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.507432,1.3999999999999986,1.3999999999999986,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,20.0,22.9
Napheesa Collier,Assists,2.5,3.9,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.087563,-1.4,1.4,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,3.7,2.5
Jewell Loyd,Assists,3.5,2.1,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.179371,1.4,1.4,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.1,0.0
Chelsea Gray,3-PT Made,3.5,2.1,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.208718,1.4,1.4,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,2.0,5.4
Ariel Atkins,Assists,4.5,3.1,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.742368,1.4,1.4,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.3,3.0
Caitlin Clark,Assists,7.5,8.9,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.475836,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,8.5,11.6
Aliyah Boston,Assists,5.5,4.1,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.568113,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.3,0.3
Sabrina Ionescu,Assists,6.5,5.1,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.932719,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,5.2,3.7
Natasha Cloud,Assists,7.5,6.1,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:52.014564,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,6.4
Chelsea Gray,Rebounds,5.5,4.1,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.220469,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,3.9,4.0
Veronica Burton,Rebounds,5.5,4.1,0.0,0.5,GOOD,burtove01w,2025-06-17T11:02:52.537314,1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.2,3.1
Angel Reese,Rebounds,10.5,11.9,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.668178,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,13.7
Ariel Atkins,Points,11.5,12.9,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.730713,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,13.5,10.8
Kamilla Cardoso,Points,9.5,10.9,0.0,0.5,GOOD,cardoka01w,2025-06-17T11:02:52.759651,-1.4000000000000004,1.4000000000000004,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,11.4,11.0
Caitlin Clark,Pts+Asts,31.5,30.0,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.513988,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,28.5,28.8
Olivia Nelson-Ododa,Rebounds,7.5,6.0,0.0,0.5,GOOD,nelsool01w,2025-06-17T11:02:51.646495,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.3,7.6
Olivia Nelson-Ododa,Rebounds,4.5,6.0,0.0,0.5,GOOD,nelsool01w,2025-06-17T11:02:51.648600,-1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.3,8.1
Jonquel Jones,Pts+Rebs+Asts,26.0,24.5,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.950402,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,24.8,22.0
Natasha Cloud,Points,7.5,9.0,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:51.995735,-1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,9.5,5.7
Natasha Cloud,Rebounds,5.5,4.0,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:52.020675,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.2,7.4
Napheesa Collier,Pts+Asts,28.5,30.0,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.056347,-1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,28.5,29.3
Jackie Young,Points,17.5,19.0,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.269895,-1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,20.0,18.1
Paige Bueckers,Pts+Rebs+Asts,29.5,28.0,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.452653,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,29.4,33.3
Ariel Atkins,Pts+Asts,17.5,16.0,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.707209,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,16.8,17.1
Dearica Hamby,Pts+Rebs+Asts,31.0,29.5,0.0,0.5,GOOD,hambyde01w,2025-06-17T11:02:52.940238,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,30.1,33.0
Nneka Ogwumike,Points,17.5,16.0,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.018266,1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,16.8,17.0
Nneka Ogwumike,Points,14.5,16.0,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.024244,-1.5,1.5,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,16.8,22.0
Aliyah Boston,Assists,2.5,4.1,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.574211,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.3,8.7
Sabrina Ionescu,Assists,3.5,5.1,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.886497,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,5.2,4.6
Natasha Cloud,Assists,4.5,6.1,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:52.002100,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,8.8
Chelsea Gray,Rebounds,2.5,4.1,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.195168,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,3.9,5.5
Courtney Williams,Points,9.5,11.1,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.337232,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,11.3,14.7
Veronica Burton,Rebounds,2.5,4.1,0.0,0.5,GOOD,burtove01w,2025-06-17T11:02:52.535384,-1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.2,1.8
Angel Reese,Pts+Asts,15.5,13.9,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.653994,1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,14.2,15.9
Ariel Atkins,Points,14.5,12.9,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.696917,1.5999999999999996,1.5999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,13.5,16.1
Napheesa Collier,Assists,5.5,3.9,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.066243,1.6,1.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,3.7,0.0
Chelsea Gray,Assists,5.0,3.4,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.202698,1.6,1.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,3.2,0.2
Jackie Young,Rebounds,5.5,3.9,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.262062,1.6,1.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.1,0.0
Jackie Young,3-PT Made,3.5,1.9,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.283502,1.6,1.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,2.0,1.3
Rickea Jackson,Rebounds,5.5,3.9,0.0,0.5,GOOD,jacksri01w,2025-06-17T11:02:52.964253,1.6,1.6,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.0,5.8
Caitlin Clark,Points,19.5,21.1,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.477825,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,20.0,23.8
Tina Charles,Pts+Rebs+Asts,25.5,23.9,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.612036,1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,25.1,25.3
Natasha Cloud,Pts+Rebs+Asts,17.5,19.1,0.0,0.5,GOOD,cloudna01w,2025-06-17T11:02:51.999713,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,20.1,24.2
Jackie Young,Pts+Rebs,24.5,22.9,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.247953,1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,24.0,20.5
Jackie Young,Pts+Rebs+Asts,24.5,26.1,0.0,0.5,GOOD,youngja01w,2025-06-17T11:02:52.273805,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,27.4,23.1
Azura Stevens,Pts+Rebs,20.5,22.1,0.0,0.5,GOOD,steveaz01w,2025-06-17T11:02:52.931858,-1.6000000000000014,1.6000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,21.0,20.9
Paige Bueckers,Assists,4.5,6.12,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.459612,-1.62,1.62,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,7.4
Kelsey Mitchell,Points,15.5,17.2,0.0,0.5,GOOD,mitchke01w,2025-06-17T11:02:51.537723,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,18.1,18.0
Jonquel Jones,Pts+Rebs,23.5,21.8,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.962507,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,22.1,16.9
Chelsea Gray,Pts+Rebs,17.5,19.2,0.0,0.5,GOOD,grayych01w,2025-06-17T11:02:52.199078,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,18.2,18.0
Courtney Williams,Pts+Rebs+Asts,19.5,21.2,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.319652,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,21.6,18.3
Kiki Iriafen,Rebounds,11.5,9.8,0.0,0.5,GOOD,iriafki01w,2025-06-17T11:02:52.795302,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,9.3,11.0
Sonia Citron,Points,14.5,12.8,0.0,0.5,GOOD,citroso01w,2025-06-17T11:02:52.806497,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.033,0.5,13.2,14.1
Gabby Williams,Pts+Rebs,18.0,19.7,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.833942,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,20.1,17.8
Gabby Williams,Pts+Asts,18.0,19.7,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.843989,-1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,20.1,18.8
Skylar Diggins,Points,19.5,17.8,0.0,0.5,GOOD,diggisk01w,2025-06-17T11:02:52.973087,1.6999999999999993,1.6999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,18.7,16.1
Marina Mabrey,3-PT Made,4.5,2.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.423151,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,2.9,2.7
Marina Mabrey,Assists,5.5,3.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.425248,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.0,6.4
Marina Mabrey,Rebounds,3.5,5.2,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.437536,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.5,3.0
Allisha Gray,Assists,2.5,4.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.733275,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,4.0,5.3
Allisha Gray,Rebounds,3.5,5.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.774855,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,4.9,3.6
Brittney Griner,Rebounds,4.5,6.2,0.0,0.5,GOOD,grinebr01w,2025-06-17T11:02:51.790473,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,5.9,3.9
Sabrina Ionescu,3-PT Made,4.5,2.8,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.946304,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.9,2.6
Kayla McBride,3-PT Made,4.5,2.8,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.100773,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,2.9,0.3
Kayla McBride,Assists,5.5,3.8,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.131490,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,4.0,2.6
Jewell Loyd,Rebounds,2.5,4.2,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.181261,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.3,1.3
DiJonai Carrington,Rebounds,3.5,5.2,0.0,0.5,GOOD,carridi01w,2025-06-17T11:02:52.482007,-1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.9,9.8
Ezi Magbegor,Rebounds,9.5,7.8,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.892516,1.7000000000000002,1.7000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.5,8.6
Courtney Williams,Assists,7.5,5.7,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.341102,1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.8,4.1
Gabby Williams,Rebounds,2.5,4.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.835924,-1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,4.9
Gabby Williams,Assists,2.5,4.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.845914,-1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,4.1
Skylar Diggins,Assists,4.5,6.3,0.0,0.5,GOOD,diggisk01w,2025-06-17T11:02:52.987019,-1.7999999999999998,1.7999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.6,6.0
